,pixel_index,roi_index,roi_name,fit_model,T2m,T2fl,T2fs,T1f,T1m,Af,Am,cl,cs,B1,echo,rss,rchi,AIC,BIC,dx,Am100,Af100,cl100,cs100,slice,nrows,ncols,groupName,subject,session,imagedRegion,imagedRegionType,roi
339,37410,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,130.41188976112306,0.0,365.0,1400.0,1.0,0.0,0.4722634664734967,0.0,0.968291563038377,10.0,0.005827157068039783,0.00041622550485998454,-129.63346946043114,-127.13382942826249,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
340,37411,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.50139777547187,0.0,365.0,1400.0,1.0,0.0,0.4731555757563034,0.0,0.9677042183166641,10.0,0.005766268875250779,0.0004118763482321985,-129.81203769379124,-127.31239766162258,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
341,37412,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.4045070203127,0.0,365.0,1400.0,1.0,0.0,0.473660386056151,0.0,0.9643849901739165,10.0,0.005914919734933422,0.0004224942667809587,-129.37934182263783,-126.87970179046917,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
342,37413,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.98491999496798,0.0,365.0,1400.0,1.0,0.0,0.47419186750792885,0.0,0.9606039568666526,10.0,0.005620605330275168,0.00040147180930536917,-130.24699733363465,-127.747357301466,0.45,0.0,100.0,100.00000000000001,-1.4210854715202004e-14,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
343,37414,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,135.606530823255,0.0,365.0,1400.0,1.0,0.0,0.4726038829124499,0.0,0.9662203699102561,10.0,0.005408368611066338,0.0003863120436475956,-130.90135914693317,-128.40171911476452,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
344,37415,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.41003683690388,0.0,365.0,1400.0,1.0,0.0,0.469246452567888,0.0,0.9772496728435328,10.0,0.005815002214538444,0.00041535730103846026,-129.6689667560075,-127.16932672383885,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
345,37416,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.38087558707977,0.0,365.0,1400.0,1.0,0.0,0.46990678209137693,0.0,0.974074595818066,10.0,0.0058085357779955795,0.00041489541271396996,-129.6878817253809,-127.18824169321223,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
346,37417,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,136.0285999167865,0.0,365.0,1400.0,1.0,0.0,0.47758391578510884,0.0,0.9499626484273926,10.0,0.005189669633181962,0.0003706906880844258,-131.60307590045096,-129.1034358682823,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
347,37418,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.08893244212615,0.0,365.0,1400.0,1.0,0.0,0.4793720590569138,0.0,0.9457607257846032,10.0,0.006114521665713483,0.00043675154755096305,-128.81513536108312,-126.31549532891447,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
348,37661,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,130.75155927715832,0.0,365.0,1400.0,1.0,0.0,0.477671544745499,0.0,0.9523331687074934,10.0,0.005596875390789601,0.0003997768136278286,-130.31892249812614,-127.81928246595749,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
349,37662,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.06975707072831,0.0,365.0,1400.0,1.0,0.0,0.4760529031140792,0.0,0.95369392733879,10.0,0.005597378365822447,0.00039981274041588907,-130.31739482584888,-127.81775479368022,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
350,37663,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.08985399566342,0.0,365.0,1400.0,1.0,0.0,0.4737858269783737,0.0,0.9594729873695121,10.0,0.005693961325724622,0.0004067115232660444,-130.02656124736785,-127.5269212151992,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
351,37664,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.66843566778152,0.0,365.0,1400.0,1.0,0.0,0.47266295818029946,0.0,0.964891564277346,10.0,0.005961086753382544,0.00042579191095589597,-129.2471688959982,-126.74752886382953,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
352,37665,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,130.26040825136664,0.0,365.0,1400.0,1.0,0.0,0.47369460536537245,0.0,0.9657698612553466,10.0,0.006001129431617622,0.0004286521022584016,-129.1333558596744,-126.63371582750574,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
353,37666,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.31268572319178,0.0,365.0,1400.0,1.0,0.0,0.4747200336461884,0.0,0.9655091477113099,10.0,0.005760537171555959,0.00041146694082542563,-129.8289441933796,-127.32930416121096,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
354,37667,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.65724115830946,0.0,365.0,1400.0,1.0,0.0,0.47400100024156044,0.0,0.9658081958957405,10.0,0.005831486714457885,0.0004165347653184203,-129.62084295020156,-127.1212029180329,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
355,37668,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.59495190885184,0.0,365.0,1400.0,1.0,0.0,0.4739348561392439,0.0,0.9632831781941406,10.0,0.005746579752752351,0.00041046998233945365,-129.8701841038774,-127.37054407170874,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
356,37669,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,135.1159047945538,0.0,365.0,1400.0,1.0,0.0,0.4729117111328932,0.0,0.9648411511856082,10.0,0.005563341824813625,0.0003973815589152589,-130.42108401097298,-127.92144397880432,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
357,37670,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,135.36985682892532,0.0,365.0,1400.0,1.0,0.0,0.4704247247771244,0.0,0.9736836619164111,10.0,0.0055931781090044624,0.0003995127220717473,-130.33015636624583,-127.83051633407717,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
358,37671,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.6737519175246,0.0,365.0,1400.0,1.0,0.0,0.4667263075279542,0.0,0.9858595837547656,10.0,0.00588048610704357,0.00042003472193168355,-129.47859628574275,-126.9789562535741,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
359,37672,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.73659414610074,0.0,365.0,1400.0,1.0,0.0,0.4683526657394679,0.0,0.9787644679302054,10.0,0.005640435988218306,0.00040288828487273614,-130.1871233798887,-127.68748334772005,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
360,37673,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,136.8064240589899,0.0,365.0,1400.0,1.0,0.0,0.47727550769362614,0.0,0.9521298799111708,10.0,0.0049941375450396905,0.0003567241103599779,-132.25596612152788,-129.75632608935922,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
361,37674,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,130.8081301620423,0.0,365.0,1400.0,1.0,0.0,0.47627810501820655,0.0,0.9558370296223063,10.0,0.006625345966118246,0.0004732389975798747,-127.45112253088763,-124.95148249871897,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
362,37917,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.8474596301198,0.0,365.0,1400.0,1.0,0.0,0.48070865240348837,0.0,0.9457906439845498,10.0,0.005719700682027478,0.00040855004871624847,-129.9498865046558,-127.45024647248715,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
363,37918,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.6567461076643,0.0,365.0,1400.0,1.0,0.0,0.47750281724080057,0.0,0.9501811495071918,10.0,0.005566499703707572,0.000397607121693398,-130.41143716335165,-127.911797131183,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
364,37919,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.61029398752567,0.0,365.0,1400.0,1.0,0.0,0.47467623333280395,0.0,0.9583878132861181,10.0,0.005200087866110019,0.00037143484757928705,-131.56898270450296,-129.0693426723343,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
365,37920,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.70084376407675,0.0,365.0,1400.0,1.0,0.0,0.4742113315551074,0.0,0.9637932450550186,10.0,0.005298835601335492,0.00037848825723824943,-131.24918591613647,-128.7495458839678,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
366,37921,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.263283577124,0.0,365.0,1400.0,1.0,0.0,0.4758850009822967,0.0,0.9628599445032471,10.0,0.005650346272256321,0.00040359616230402297,-130.15728047476048,-127.65764044259183,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
367,37922,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,127.15023618147202,0.0,365.0,1400.0,1.0,0.0,0.4759435853130263,0.0,0.9624864316698643,10.0,0.006107280374666024,0.0004362343124761446,-128.83528001107905,-126.3356399789104,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
368,37923,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.02810891290574,0.0,365.0,1400.0,1.0,0.0,0.4750827366835211,0.0,0.9617892009199973,10.0,0.006127250854343993,0.0004376607753102852,-128.77978161074108,-126.28014157857243,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
369,37924,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.3982615799475,0.0,365.0,1400.0,1.0,0.0,0.474300270854904,0.0,0.9610407966679341,10.0,0.005779127469180615,0.00041279481922718676,-129.7741704468523,-127.27453041468365,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
370,37925,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.42204787158462,0.0,365.0,1400.0,1.0,0.0,0.4736328638987659,0.0,0.962589400521012,10.0,0.005482734814789503,0.00039162391534210735,-130.6691980771011,-128.16955804493244,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
371,37926,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.4927695596787,0.0,365.0,1400.0,1.0,0.0,0.47075450529193474,0.0,0.9722961235889043,10.0,0.005765889253158948,0.0004118492323684963,-129.81315692498657,-127.31351689281792,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
372,37927,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.82415506987644,0.0,365.0,1400.0,1.0,0.0,0.4675360443927191,0.0,0.9823568114390553,10.0,0.005868155475952842,0.00041915396256806016,-129.51428054830694,-127.01464051613829,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
373,37928,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,135.9931317411005,0.0,365.0,1400.0,1.0,0.0,0.4702495445058912,0.0,0.9734744803077577,10.0,0.005096960113606356,0.0003640685795433112,-131.9095133919883,-129.40987335981964,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
374,37929,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,137.4274974281433,0.0,365.0,1400.0,1.0,0.0,0.47730810985789185,0.0,0.9523745755344876,10.0,0.004686535365137389,0.0003347525260812421,-133.33667570872876,-130.8370356765601,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
375,37930,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.05929970394914,0.0,365.0,1400.0,1.0,0.0,0.47357394799494557,0.0,0.963949094008883,10.0,0.007001306087192355,0.000500093291942311,-126.51282242755144,-124.01318239538278,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
376,38173,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.5774406043343,0.0,365.0,1400.0,1.0,0.0,0.47885803285517115,0.0,0.9516236151988565,10.0,0.005828626042990013,0.0004163304316421438,-129.62918445031244,-127.12954441814378,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
377,38174,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.77041443735948,0.0,365.0,1400.0,1.0,0.0,0.4761917410568023,0.0,0.9541748853029148,10.0,0.0054840045792894886,0.00039171461280639204,-130.66526144729335,-128.1656214151247,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
378,38175,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.79546238856088,0.0,365.0,1400.0,1.0,0.0,0.4741942399937412,0.0,0.9596887977879837,10.0,0.004987953061290987,0.0003562823615207848,-132.27703109505424,-129.77739106288558,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
379,38176,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.89236908300217,0.0,365.0,1400.0,1.0,0.0,0.47446604418900873,0.0,0.9624043647095629,10.0,0.005116244294162918,0.000365446021011637,-131.8453158206947,-129.34567578852605,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
380,38177,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.2498059178765,0.0,365.0,1400.0,1.0,0.0,0.4760857657879667,0.0,0.9601941075647655,10.0,0.005893491793022243,0.0004209636995015888,-129.44103943733703,-126.94139940516837,0.45,0.0,100.0,100.00000000000001,-1.4210854715202004e-14,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
381,38178,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,127.18480309831925,0.0,365.0,1400.0,1.0,0.0,0.4762210627475242,0.0,0.9593444550195807,10.0,0.0065337792248499555,0.00046669851606071113,-127.68771268465417,-125.18807265248552,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
382,38179,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.4147305928859,0.0,365.0,1400.0,1.0,0.0,0.47474495650427506,0.0,0.9611077133851955,10.0,0.006381627028088376,0.0004558305020063126,-128.0882741479924,-125.58863411582374,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
383,38180,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.3952599169863,0.0,365.0,1400.0,1.0,0.0,0.4738896624123825,0.0,0.9620053004199459,10.0,0.005738095604422877,0.0004098639717444912,-129.89530114782553,-127.39566111565688,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
384,38181,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.4791643705261,0.0,365.0,1400.0,1.0,0.0,0.4742350344894244,0.0,0.9609224446856872,10.0,0.005449831687335713,0.00038927369195255096,-130.7715262642619,-128.27188623209324,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
385,38182,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.56682619277615,0.0,365.0,1400.0,1.0,0.0,0.47186458407035037,0.0,0.9690000388522496,10.0,0.005765792086528431,0.0004118422918948879,-129.81344341100194,-127.31380337883328,0.45,0.0,100.0,99.99999999999999,1.4210854715202004e-14,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
386,38183,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.92223791273028,0.0,365.0,1400.0,1.0,0.0,0.4701561904118987,0.0,0.9744195082647494,10.0,0.00560150551376581,0.00040010753669755784,-130.30486473464197,-127.80522470247331,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
387,38184,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,137.0058980964366,0.0,365.0,1400.0,1.0,0.0,0.47328252995057396,0.0,0.9643281599593535,10.0,0.0046329287814352565,0.0003309234843882326,-133.5322496085995,-131.03260957643084,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
388,38185,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,137.18256333329083,0.0,365.0,1400.0,1.0,0.0,0.4794594330412897,0.0,0.9464131318804792,10.0,0.004457440757367564,0.00031838862552625456,-134.18869532968793,-131.68905529751927,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
389,38186,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,126.97854789640527,0.0,365.0,1400.0,1.0,0.0,0.4719767389270687,0.0,0.9675159731834619,10.0,0.007517726099415942,0.0005369804356725673,-125.30298349039305,-122.80334345822439,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
390,38429,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.9846391952747,0.0,365.0,1400.0,1.0,0.0,0.473643425593298,0.0,0.9638509839861675,10.0,0.0059336342247165615,0.00042383101605118295,-129.32563964227703,-126.82599961010837,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
391,38430,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.64664484935662,0.0,365.0,1400.0,1.0,0.0,0.47214716107270616,0.0,0.9647080727728466,10.0,0.005512865254227225,0.00039377608958765894,-130.57603012823327,-128.0763900960646,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
392,38431,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.67108247851456,0.0,365.0,1400.0,1.0,0.0,0.4720243908750681,0.0,0.964398980632975,10.0,0.005151045230667926,0.00036793180219056614,-131.730072516257,-129.23043248408834,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
393,38432,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.78722657143206,0.0,365.0,1400.0,1.0,0.0,0.4731593441297077,0.0,0.9620054901780244,10.0,0.005576822943416514,0.0003983444959583224,-130.37993935415875,-127.8802993219901,0.45,0.0,100.0,100.00000000000001,-1.4210854715202004e-14,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
394,38433,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,130.0550480925231,0.0,365.0,1400.0,1.0,0.0,0.473693630814482,0.0,0.9610898744039835,10.0,0.006433655985005954,0.0004595468560718539,-127.95023628703976,-125.4505962548711,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
395,38434,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,128.559586482622,0.0,365.0,1400.0,1.0,0.0,0.4740406354381438,0.0,0.9611405952480296,10.0,0.006894657039473429,0.0004924755028195306,-126.77377150946845,-124.27413147729979,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
396,38435,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,129.48291573375093,0.0,365.0,1400.0,1.0,0.0,0.4736724911925193,0.0,0.9627245239558808,10.0,0.006473831709202984,0.000462416550657356,-127.84440786663961,-125.34476783447096,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
397,38436,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.7752232161209,0.0,365.0,1400.0,1.0,0.0,0.4739818335782514,0.0,0.961937697058244,10.0,0.005713880432792597,0.0004081343166280426,-129.9671941608566,-127.46755412868794,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
398,38437,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.08117594412982,0.0,365.0,1400.0,1.0,0.0,0.47420990307626787,0.0,0.9617289183788709,10.0,0.005467059024465812,0.0003905042160332723,-130.71787271362317,-128.2182326814545,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
399,38438,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,132.92703518959868,0.0,365.0,1400.0,1.0,0.0,0.47262243594071707,0.0,0.9659600131106983,10.0,0.005781939005391298,0.0004129956432422356,-129.765901985352,-127.26626195318335,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
400,38439,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.0373010327256,0.0,365.0,1400.0,1.0,0.0,0.47132952681229556,0.0,0.9697035563729618,10.0,0.005597002933382737,0.00039978592381305263,-130.31853510351263,-127.81889507134397,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
401,38440,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,137.34084220930643,0.0,365.0,1400.0,1.0,0.0,0.47700589958278017,0.0,0.953317511862836,10.0,0.004479162040799188,0.00031994014577137056,-134.1060548557057,-131.60641482353705,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
402,38441,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,136.43392547223465,0.0,365.0,1400.0,1.0,0.0,0.48218215021574995,0.0,0.9393224268471817,10.0,0.004418809033510145,0.0003156292166792961,-134.33667301571063,-131.83703298354197,0.45,0.0,100.0,99.99999999999999,1.4210854715202004e-14,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
403,38442,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,124.69371348223513,0.0,365.0,1400.0,1.0,0.0,0.47129101441960686,0.0,0.968762189349081,10.0,0.008118982156305592,0.0005799272968789709,-123.99498505781733,-121.49534502564867,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
404,38685,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.79419839897,0.0,365.0,1400.0,1.0,0.0,0.4676389360816273,0.0,0.9781466568705532,10.0,0.006185547577347573,0.00044182482695339807,-128.61880249587534,-126.11916246370669,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
405,38686,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,134.10048729726887,0.0,365.0,1400.0,1.0,0.0,0.46869496168015323,0.0,0.9730372369588535,10.0,0.005821346454584848,0.00041581046104177487,-129.6504296539419,-127.15078962177324,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
406,38687,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,133.62486788372763,0.0,365.0,1400.0,1.0,0.0,0.469264866114528,0.0,0.9690591367844773,10.0,0.006052324720807052,0.0004323089086290751,-128.98894494827923,-126.48930491611057,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
407,38688,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG1,0.0,131.92171622426085,0.0,365.0,1400.0,1.0,0.0,0.4687109033899497,0.0,0.969955766984539,10.0,0.006569350652409734,0.00046923933231498096,-127.59541172149233,-125.09577168932367,0.45,0.0,100.0,100.0,0.0,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
