,pixel_index,roi_index,roi_name,fit_model,T2m,T2fl,T2fs,T1f,T1m,Af,Am,cl,cs,B1,echo,rss,rchi,AIC,BIC,dx,Am100,Af100,cl100,cs100,slice,nrows,ncols,groupName,subject,session,imagedRegion,imagedRegionType,roi
121,9351,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,294.52782170950496,52.0379553693594,365.0,1400.0,1.0,0.0,0.24528008399871615,0.3243219769810983,0.8702268319425047,10.0,0.00011567696648142169,9.63974720678514e-06,-192.264680244379,-188.0986135240979,0.45,0.0,100.0,43.061656690074436,56.938343309925564,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
122,9352,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,312.5067985727521,53.276409079493384,365.0,1400.0,1.0,0.0,0.24005499043357736,0.3334874078257548,0.8610274041612204,10.0,0.00012143958007675737,1.0119965006396448e-05,-191.4382197861669,-187.27215306588585,0.45,0.0,100.0,41.85479419867307,58.14520580132693,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
123,9353,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,335.0797758598569,54.423673716910145,365.0,1400.0,1.0,0.0,0.23277335978702263,0.3412347608582462,0.8588060533463804,10.0,0.0001480368130052583,1.2336401083771525e-05,-188.0714696852907,-183.9054029650096,0.45,0.0,100.0,40.55227642517521,59.44772357482479,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
124,9354,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,380.8468526990231,56.15584198636326,365.0,1400.0,1.0,0.0,0.21720726677921975,0.35500788696597174,0.8615484603898147,10.0,0.00019046217909964963,1.5871848258304135e-05,-183.78759445526435,-179.62152773498326,0.45,0.0,100.0,37.959020371547616,62.040979628452384,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
125,9355,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,426.92997539077436,56.639248751391925,365.0,1400.0,1.0,0.0,0.20594445486258073,0.3664442495011617,0.8631825349873383,10.0,0.00020749903918857612,1.729158659904801e-05,-182.3311522772083,-178.16508555692724,0.45,0.0,100.0,35.979825124520076,64.02017487547992,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
126,9356,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,384.66923205580486,54.41052193933238,365.0,1400.0,1.0,0.0,0.21875294543579626,0.35734855920156816,0.8603031698039254,10.0,0.00025327727643720466,2.1106439703100388e-05,-178.94206400495838,-174.77599728467732,0.45,0.0,100.0,37.9712504957774,62.0287495042226,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
127,9357,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,346.02988953348824,52.57160876706679,365.0,1400.0,1.0,0.0,0.23392017274761434,0.3427033679360628,0.8603064340224709,10.0,0.00029187091771036274,2.432257647586356e-05,-176.53100842214957,-172.36494170186847,0.45,0.0,100.0,40.56722562354383,59.43277437645617,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
128,9358,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,346.44116406059413,53.10150424954641,365.0,1400.0,1.0,0.0,0.23488269404728823,0.3384112977717354,0.8631488637297131,10.0,0.00030523647862728393,2.5436373218940326e-05,-175.7698304632255,-171.6037637429444,0.45,0.0,100.0,40.970723119218654,59.029276880781346,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
129,9359,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,346.6321519131185,53.88045869489899,365.0,1400.0,1.0,0.0,0.2342412089112399,0.33577991468943535,0.8664254321297038,10.0,0.0003170196019388947,2.6418300161574558e-05,-175.1259250028548,-170.95985828257375,0.45,0.0,100.0,41.09342605263452,58.90657394736548,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
130,9360,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,351.63140129081074,54.42432224127525,365.0,1400.0,1.0,0.0,0.23048611577187406,0.34102837873313063,0.8638520797085736,10.0,0.0002968037791439669,2.4733648261997243e-05,-176.24609518333915,-172.08002846305806,0.45,0.0,100.0,40.32900617358808,59.67099382641192,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
131,9361,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,354.0044345323412,54.1572196608745,365.0,1400.0,1.0,0.0,0.22938476925971862,0.34937780587057754,0.8543206515338623,10.0,0.000324380222693861,2.7031685224488417e-05,-174.73572830647373,-170.56966158619264,0.45,0.0,100.0,39.6336562031637,60.3663437968363,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
132,9362,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,382.4477080695929,55.39467881200433,365.0,1400.0,1.0,0.0,0.21958977475511077,0.363218577696922,0.8481957475103146,10.0,0.00038616356896026955,3.21802974133558e-05,-171.77186876502455,-167.60580204474348,0.45,0.0,100.0,37.67787023491291,62.32212976508709,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
133,9363,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,379.52046040250775,55.19939548472208,365.0,1400.0,1.0,0.0,0.2209124299809032,0.36212817385107643,0.8482838752589819,10.0,0.00042238215630705184,3.519851302558765e-05,-170.2478280399037,-166.08176131962261,0.45,0.0,100.0,37.88971617567919,62.11028382432081,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
134,9364,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,365.860750479997,54.4573352444645,365.0,1400.0,1.0,0.0,0.2223300278930005,0.3555241613328918,0.8576201523264428,10.0,0.00038379521290812297,3.198293440901025e-05,-171.87645145390314,-167.71038473362205,0.45,0.0,100.0,38.47510877974931,61.52489122025069,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
135,9365,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,320.8901879474625,51.59635208444868,365.0,1400.0,1.0,0.0,0.23633024917260181,0.33936220974502884,0.8654601048538434,10.0,0.0003423162835329484,2.852635696107903e-05,-173.82080937347956,-169.65474265319847,0.45,0.0,100.0,41.05147557724317,58.94852442275683,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
136,9366,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,289.1374688209404,49.06109291556315,365.0,1400.0,1.0,0.0,0.2505496810530774,0.3264887686279183,0.8671770568132604,10.0,0.00035258681477127356,2.9382234564272798e-05,-173.3182594598803,-169.15219273959923,0.45,0.0,100.0,43.41992828928277,56.58007171071723,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
137,9367,4,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_4.roi,fatEPG2,40.0,290.48331641094694,48.43203082902458,365.0,1400.0,1.0,0.0,0.2505826316784693,0.32817599315587276,0.866340101251454,10.0,0.00038180876762471366,3.1817397302059474e-05,-171.9646684602301,-167.798601739949,0.45,0.0,100.0,43.296569748778,56.703430251222,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,4
138,33821,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,292.92755087489707,54.200170487376354,365.0,1400.0,1.0,0.0,0.25939279658462433,0.2870415225944051,0.896248967371737,10.0,0.0003189229948930999,2.657691624109166e-05,-175.02416180282555,-170.85809508254448,0.45,0.0,100.0,47.470077826432956,52.529922173567044,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
139,33822,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,343.65089390819213,57.69910181069371,365.0,1400.0,1.0,0.0,0.23055553568973697,0.3148350042381022,0.8989788837988528,10.0,0.0003507596087593492,2.9229967396612433e-05,-173.4065874048121,-169.24052068453102,0.45,0.0,100.0,42.27347539255849,57.72652460744151,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
140,33823,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,360.84186802003626,58.271285597708996,365.0,1400.0,1.0,0.0,0.22604535206195897,0.31885218858889464,0.8999191190401782,10.0,0.0003507500115804184,2.9229167631701533e-05,-173.4070525503699,-169.24098583008885,0.45,0.0,100.0,41.484010331916494,58.515989668083506,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
141,33824,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,300.3776131424106,53.4580192847639,365.0,1400.0,1.0,0.0,0.25956657153515894,0.2889443212349553,0.8954576940352442,10.0,0.0004027157549028827,3.355964624190689e-05,-171.05837949979423,-166.89231277951313,0.45,0.0,100.0,47.32204500521115,52.67795499478885,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
142,33825,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,257.3379332308361,49.08020084888909,365.0,1400.0,1.0,0.0,0.2929983391433221,0.25983889600723054,0.8889217554165264,10.0,0.00043607964145850315,3.633997012154193e-05,-169.705283194766,-165.53921647448493,0.45,0.0,100.0,52.99902403707136,47.00097596292864,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
143,33826,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,259.23029215197425,50.02079719230834,365.0,1400.0,1.0,0.0,0.2905204831269488,0.2605249385377705,0.89006219278437,10.0,0.00040982621935273423,3.4152184946061186e-05,-170.76084168599365,-166.5947749657126,0.45,0.0,100.0,52.72169438397303,47.27830561602697,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
144,33827,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,266.9753325088344,50.426861440928896,365.0,1400.0,1.0,0.0,0.2825387569330525,0.2660818878251996,0.8961080510287018,10.0,0.00034927137796476757,2.9105948163730632e-05,-173.47886980974417,-169.3128030894631,0.45,0.0,100.0,51.49984048769297,48.50015951230703,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
145,33828,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,258.4384690110231,47.81040241438428,365.0,1400.0,1.0,0.0,0.2866784831865633,0.26316910943561667,0.9008980470543786,10.0,0.00018734337563850313,1.561194796987526e-05,-184.06827250554792,-179.90220578526686,0.45,0.0,100.0,52.13780819143285,47.86219180856715,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
146,33829,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,251.69922565265458,47.07894552824532,365.0,1400.0,1.0,0.0,0.2874162750248851,0.26554703723125606,0.8986466578314787,10.0,0.00019975834667728125,1.6646528889773438e-05,-182.9774640546874,-178.8113973344063,0.45,0.0,100.0,51.97745829686246,48.02254170313754,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
147,33830,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,258.54470440130774,49.78386955287228,365.0,1400.0,1.0,0.0,0.2781977523583379,0.2768450804024276,0.8907066822238681,10.0,0.0003156710233623246,2.6305918613527052e-05,-175.19839603246865,-171.03232931218758,0.45,0.0,100.0,50.12185293423051,49.87814706576949,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
148,33831,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,259.90350772990934,51.60360951801535,365.0,1400.0,1.0,0.0,0.28094943228733393,0.27703664710357445,0.8797577404762064,10.0,0.0005338504038997218,4.448753365831015e-05,-166.2663401618962,-162.10027344161512,0.45,0.0,100.0,50.35061673832711,49.64938326167289,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
149,33832,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,270.9279567600036,52.929634156377745,365.0,1400.0,1.0,0.0,0.2779866657064064,0.2797085212745264,0.8762925795485152,10.0,0.0005902935788729969,4.919113157274974e-05,-164.5577662586571,-160.39169953837603,0.45,0.0,100.0,49.84562753917232,50.15437246082768,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
150,33833,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,250.81533052143467,48.64490140842892,365.0,1400.0,1.0,0.0,0.2981051734279294,0.2613867632631619,0.8770195830263375,10.0,0.00044564358668161547,3.713696555680129e-05,-169.33647484213074,-165.17040812184968,0.45,0.0,100.0,53.281406554482714,46.718593445517286,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
151,33834,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,252.7305224144908,48.83351631853883,365.0,1400.0,1.0,0.0,0.28926857174661336,0.26709036039096734,0.8850026940354642,10.0,0.0003615662282093107,3.0130519017442557e-05,-172.89073744615013,-168.72467072586903,0.45,0.0,100.0,51.99315676216749,48.00684323783251,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
152,34077,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,392.2176493764793,61.50925102008142,365.0,1400.0,1.0,0.0,0.21437859394528114,0.32981239539037,0.895130816163589,10.0,0.0003848051979885288,3.20670998323774e-05,-171.8317734755776,-167.66570675529653,0.45,0.0,100.0,39.39399919263543,60.60600080736457,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
153,34078,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,62.596383562068425,439.4973037128826,365.0,1400.0,1.0,0.0,0.3434567201827291,0.20081235314351187,0.8972111829806532,10.0,0.0004028924434856198,3.357437029046831e-05,-171.05092251025343,-166.88485578997233,0.45,0.0,100.0,63.10421389253864,36.89578610746136,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
154,34079,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,362.2052118625909,59.43810906235791,365.0,1400.0,1.0,0.0,0.22566335385713177,0.3202100341721137,0.8955362693509352,10.0,0.00043445436514420076,3.62045304286834e-05,-169.76876085155155,-165.60269413127048,0.45,0.0,100.0,41.33987089420848,58.66012910579152,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
155,34080,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,269.1562423818428,51.378546207350496,365.0,1400.0,1.0,0.0,0.28142297279747086,0.27100926652616497,0.8879951764923737,10.0,0.000481007974897328,4.0083997908110666e-05,-168.03828088780884,-163.87221416752777,0.45,0.0,100.0,50.94253245285393,49.05746754714607,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
156,34081,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,246.052820167167,48.58084372306459,365.0,1400.0,1.0,0.0,0.3035521783069477,0.25290226005854965,0.8813267620135994,10.0,0.0004065847610506802,3.388206342089002e-05,-170.89583516848109,-166.7297684482,0.45,0.0,100.0,54.551128965488594,45.448871034511406,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
157,34082,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,268.4811559180157,51.821654949672165,365.0,1400.0,1.0,0.0,0.28238899856647515,0.27183707273529534,0.8821984556255547,10.0,0.0003306175368168948,2.7551461401407903e-05,-174.4119484344936,-170.24588171421254,0.45,0.0,100.0,50.951951412750695,49.048048587249305,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
158,34083,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,315.51404467691845,55.59178387330421,365.0,1400.0,1.0,0.0,0.24914000505077272,0.29903369916135203,0.8925358827799665,10.0,0.00028570998304377885,2.3809165253648238e-05,-176.8936930668961,-172.727626346615,0.45,0.0,100.0,45.449098184827186,54.550901815172814,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
159,34084,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,308.5478787324271,53.185370454929995,365.0,1400.0,1.0,0.0,0.2513648212084927,0.29574312184402674,0.9015334486481024,10.0,0.00022929185768273713,1.910765480689476e-05,-180.63337977805884,-176.46731305777774,0.45,0.0,100.0,45.94428291536667,54.05571708463333,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
160,34085,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,262.04750879001546,48.45839557851617,365.0,1400.0,1.0,0.0,0.27873970629672074,0.2717686398566198,0.9022700849897812,10.0,0.00027132482611431496,2.2610402176192914e-05,-177.77192203559875,-173.60585531531768,0.45,0.0,100.0,50.63314811562904,49.36685188437096,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
161,34086,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,249.054483641305,49.152974261874704,365.0,1400.0,1.0,0.0,0.2857689464238087,0.26649218793484786,0.8958626509716375,10.0,0.00039228431116146325,3.269035926345527e-05,-171.50452970628018,-167.33846298599912,0.45,0.0,100.0,51.745257568355505,48.254742431644495,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
162,34087,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,257.25528781885896,52.345119604672696,365.0,1400.0,1.0,0.0,0.2797043749024567,0.27299257610679817,0.8875473373448928,10.0,0.0004576013937896512,3.813344948247093e-05,-168.8863320735393,-164.72026535325824,0.45,0.0,100.0,50.60718616082488,49.39281383917512,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
163,34088,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,294.3224993298866,55.89634114119091,365.0,1400.0,1.0,0.0,0.25815392845172036,0.29696469907600864,0.8788427049979497,10.0,0.000492123388760847,4.101028239673725e-05,-167.64990525570974,-163.48383853542867,0.45,0.0,100.0,46.50428136440534,53.49571863559466,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
164,34089,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,258.50311350022713,49.72789912197351,365.0,1400.0,1.0,0.0,0.29058057508102697,0.27196196546649865,0.871932465110101,10.0,0.00044084874293606605,3.673739524467217e-05,-169.52037522309072,-165.35430850280966,0.45,0.0,100.0,51.654862367955914,48.345137632044086,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
165,34090,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,255.868760955248,48.40900291825467,365.0,1400.0,1.0,0.0,0.289947171772991,0.27223646212180086,0.8768796873174696,10.0,0.000403850657523312,3.3654221460276e-05,-171.01053878393293,-166.84447206365184,0.45,0.0,100.0,51.57517122372372,48.42482877627628,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
166,34333,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,67.25722349603403,560.1861177493901,365.0,1400.0,1.0,0.0,0.3651245266009404,0.17578781468810822,0.8990363032003442,10.0,0.0004093997515930616,3.411664596608847e-05,-170.7785412043841,-166.61247448410302,0.45,0.0,100.0,67.50160769687966,32.49839230312034,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
167,34334,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,65.7703849472816,508.4572796773159,365.0,1400.0,1.0,0.0,0.35713518227668306,0.1846512164348597,0.8987979898954236,10.0,0.00040578496134089184,3.381541344507432e-05,-170.92930908826088,-166.76324236797979,0.45,0.0,100.0,65.91807825482687,34.08192174517313,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
168,34335,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,352.88878675726363,60.253807694195636,365.0,1400.0,1.0,0.0,0.2272688363257407,0.3196006021290678,0.891206274256477,10.0,0.00047095313204286826,3.924609433690569e-05,-168.39741044501906,-164.231343724738,0.45,0.0,100.0,41.55815270421652,58.44184729578348,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
169,34336,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,261.0387569313488,51.44296402949278,365.0,1400.0,1.0,0.0,0.28670737599713914,0.26802209778186536,0.8821703699384897,10.0,0.00042752061686579946,3.562671807214995e-05,-170.04226359973785,-165.87619687945676,0.45,0.0,100.0,51.684179325102676,48.315820674897324,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
170,34337,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,242.68393800126253,48.72487291270633,365.0,1400.0,1.0,0.0,0.3049289557855499,0.25345340980273834,0.8772092928104795,10.0,0.0003017178359555378,2.514315299629482e-05,-175.96693787015346,-171.80087114987236,0.45,0.0,100.0,54.6093455985648,45.3906544014352,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
171,34338,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,299.0889138327536,56.02129305951298,365.0,1400.0,1.0,0.0,0.2567644680768355,0.2971346687553892,0.8794790747665565,10.0,0.00021092400192612013,1.757700016051001e-05,-182.05284223578843,-177.88677551550734,0.45,0.0,100.0,46.35581661045432,53.64418338954568,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
172,34339,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,0.03420340946524991,131.95806370076056,365.0,1400.0,1.0,0.0,0.5218128215953091,0.4771074169654269,0.9532861304757159,10.0,0.006131286985212422,0.0005109405821010351,-124.76858709013172,-120.60252036985064,0.45,0.0,100.0,52.2376863989809,47.7623136010191,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
173,34340,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,344.9972730232092,57.19703454770841,365.0,1400.0,1.0,0.0,0.23002790072688561,0.3151191091236205,0.9005606930507611,10.0,0.0002848442279423036,2.373701899519197e-05,-176.94528447657305,-172.77921775629198,0.45,0.0,100.0,42.19557230809455,57.80442769190545,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
174,34341,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,264.3340877923158,49.6354698781043,365.0,1400.0,1.0,0.0,0.27473218477768524,0.27351625617046316,0.9044708663865114,10.0,0.00035530517620808907,2.960876468400742e-05,-173.1876961192349,-169.0216293989538,0.45,0.0,100.0,50.1108921171868,49.8891078828132,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
175,34342,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,238.8977833986996,47.3558572911964,365.0,1400.0,1.0,0.0,0.2959441381789589,0.2552011006484687,0.9000606508826755,10.0,0.0004173937538610395,3.478281282175329e-05,-170.44979582205391,-166.28372910177285,0.45,0.0,100.0,53.69621604798508,46.30378395201492,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
176,34343,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,262.03125714888256,52.23792881705913,365.0,1400.0,1.0,0.0,0.2763367810949675,0.2735650171285984,0.8935091664709078,10.0,0.00040916834679095,3.4097362232579166e-05,-170.78815282191098,-166.62208610162992,0.45,0.0,100.0,50.252023540868855,49.747976459131145,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
177,34344,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,300.30352368540093,56.27849371264138,365.0,1400.0,1.0,0.0,0.2538567817393501,0.3000007147849356,0.8810482853132826,10.0,0.00042959775822962464,3.5799813185802055e-05,-169.95986781092333,-165.79380109064226,0.45,0.0,100.0,45.834313579290686,54.165686420709314,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
178,34345,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,273.1484134968102,51.21226877490781,365.0,1400.0,1.0,0.0,0.27885600584394166,0.28603474639012316,0.8682171157217564,10.0,0.0004168463979255777,3.4737199827131475e-05,-170.4721036724209,-166.30603695213983,0.45,0.0,100.0,49.36459036390748,50.63540963609252,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
179,34346,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,248.923336802226,47.52787128032543,365.0,1400.0,1.0,0.0,0.29746457033474116,0.26642115509941067,0.8748108210336041,10.0,0.00044872554437393034,3.7393795364494195e-05,-169.21931183563825,-165.05324511535719,0.45,0.0,100.0,52.75263354214449,47.24736645785551,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
180,34589,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,68.53732598353979,615.4053114848092,365.0,1400.0,1.0,0.0,0.36973626667348947,0.16486319496729174,0.9122491487457297,10.0,0.00033409618860533863,2.7841349050444886e-05,-174.23401433136553,-170.06794761108443,0.45,0.0,100.0,69.16136158063138,30.83863841936862,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
181,34590,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,65.41719372908472,452.0572434503872,365.0,1400.0,1.0,0.0,0.3475588328788747,0.19114256986157008,0.9036358085804675,10.0,0.0003605801839407983,3.004834866173319e-05,-172.93716227829012,-168.77109555800905,0.45,0.0,100.0,64.51790010399031,35.482099896009686,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
182,34591,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,60.10721575093214,337.73986990900914,365.0,1400.0,1.0,0.0,0.315373894450942,0.2312096518820589,0.8902164972731239,10.0,0.0004186244999229089,3.488537499357574e-05,-170.39974261311534,-166.23367589283424,0.45,0.0,100.0,57.699119661901314,42.300880338098686,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
183,34592,1,EH_slice-2_HC-001_sess-1_upperleg_fat_T2_1.roi,fatEPG2,40.0,279.7494568716039,54.05462764930979,365.0,1400.0,1.0,0.0,0.2683080300242109,0.2853214525825435,0.8822193734055646,10.0,0.0003506145771300518,2.921788142750432e-05,-173.41361799642152,-169.24755127614043,0.45,0.0,100.0,48.463464908134476,51.536535091865524,2,256,256,healthyVolunteers,HC-001,sess-1,upperleg,fat,1
